0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-7.346063613891602,-3.5600874423980713,-7.346063613891602,-3.5600874423980713,-7.346063613891602,-3.5600874423980713,-7.346063613891602,-3.5600874423980713,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.2922781705856323,2
1.0,1.0,1.0,1.0,0.7478657364845276,0.9559367895126343,0.7463187575340271,0.6804515719413757,0.7093610763549805,0.8535811305046082,0.6505976915359497,0.8408597707748413,0.9366077780723572,1.4309449195861816,0.9346703886985779,1.0185701847076416,0.888385534286499,1.2777284383773804,0.8147917985916138,1.258685827255249,0.27548956871032715,0.6850253343582153,0.060124605894088745,0.09070836752653122,122.83070153157983,147.33448597844625,0.08513814955949783,1.648186445236206,2
0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.1269084215164185,-1.2513337135314941,-1.1269084215164185,-1.2513337135314941,-1.1269084215164185,-1.2513337135314941,-1.1269084215164185,-1.2513337135314941,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.728926420211792,2
1.0,1.0,1.0,1.0,0.5331231355667114,0.1431572586297989,0.37468722462654114,0.1485910713672638,0.4571843147277832,0.16346237063407898,0.4690818786621094,0.2017134428024292,1.1528925895690918,1.0905669927597046,0.8102707862854004,1.1319615840911865,0.9886729121208191,1.2452505826950073,1.0144016742706299,1.5366460084915161,0.15852905809879303,0.3972891569137573,0.04005866497755051,0.17230002582073212,87.69226753120952,154.8113686711351,0.004185177385807037,0.582651674747467,1
1.0,1.0,1.0,1.0,0.8597061038017273,0.5980938673019409,0.8463156819343567,0.7286936044692993,0.8270098567008972,0.6580310463905334,0.7889798879623413,0.6481287479400635,0.9928242564201355,0.9094668626785278,0.9773604273796082,1.108057975769043,0.9550653100013733,1.0006078481674194,0.9111467003822327,0.9855503439903259,0.13128440082073212,0.4966425895690918,0.03929801657795906,0.12107304483652115,104.01816243644502,136.10620778859132,0.002724163234233856,1.227874517440796,1
0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.498952865600586,-1.402698040008545,-6.498952865600586,-1.402698040008545,-6.498952865600586,-1.402698040008545,-6.498952865600586,-1.402698040008545,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.432621717453003,2
1.0,1.0,1.0,1.0,0.8486160039901733,0.7524315118789673,0.8523576855659485,0.9579517245292664,0.8263246417045593,0.8836610913276672,0.7694188356399536,0.9021841287612915,0.999413013458252,1.1145628690719604,1.0038195848464966,1.4189960956573486,0.9731605648994446,1.3089507818222046,0.9061427116394043,1.3363885879516602,0.2055542767047882,0.6904708743095398,0.05984457954764366,0.09420473128557205,117.67079215276352,151.04787503242957,0.039185531437397,2.1338846683502197,2
1.0,0.0,1.0,0.0,0.16330739855766296,0.8135848045349121,-1.0,-1.0,0.1327396035194397,0.7785215377807617,-1.0,-1.0,0.4410313665866852,0.9419089555740356,-2.7006208896636963,-1.1577268838882446,0.3584793508052826,0.9013152718544006,-2.7006208896636963,-1.1577268838882446,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.5038200616836548,2
0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.6541223526000977,-1.1297070980072021,-2.6541223526000977,-1.1297070980072021,-2.6541223526000977,-1.1297070980072021,-2.6541223526000977,-1.1297070980072021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.5838838219642639,2
0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2
1.0,0.0,1.0,0.0,0.16156736016273499,0.813807487487793,-1.0,-1.0,0.13321368396282196,0.7788398265838623,-1.0,-1.0,0.438707560300827,0.9366849064826965,-2.715322971343994,-1.1509908437728882,0.36171817779541016,0.8964374661445618,-2.715322971343994,-1.1509908437728882,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.4846993684768677,2
0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.1616184711456299,-3.7955055236816406,-1.1616184711456299,-3.7955055236816406,-1.1616184711456299,-3.7955055236816406,-1.1616184711456299,-3.7955055236816406,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.288489580154419,2
0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-8.292922019958496,-4.775537490844727,-8.292922019958496,-4.775537490844727,-8.292922019958496,-4.775537490844727,-8.292922019958496,-4.775537490844727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.5893534421920776,2
0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.1686195135116577,-1.2203032970428467,-1.1686195135116577,-1.2203032970428467,-1.1686195135116577,-1.2203032970428467,-1.1686195135116577,-1.2203032970428467,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.083956241607666,2
0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.1348364353179932,-1.6152321100234985,-1.1348364353179932,-1.6152321100234985,-1.1348364353179932,-1.6152321100234985,-1.1348364353179932,-1.6152321100234985,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.896010398864746,1
0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.1476037502288818,-1.8871690034866333,-1.1476037502288818,-1.8871690034866333,-1.1476037502288818,-1.8871690034866333,-1.1476037502288818,-1.8871690034866333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.8068567514419556,1
0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-7.061147689819336,-2.834890842437744,-7.061147689819336,-2.834890842437744,-7.061147689819336,-2.834890842437744,-7.061147689819336,-2.834890842437744,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.980012059211731,2
1.0,0.0,0.0,0.0,0.4800967276096344,0.8595895767211914,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4800967276096344,0.8595895767211914,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1
1.0,0.0,1.0,1.0,0.6433860659599304,0.8627899289131165,-1.0,-1.0,0.6948471665382385,0.8269365429878235,0.6797605752944946,0.7793260812759399,1.244435429573059,0.9972606897354126,-1.9341970682144165,-1.1558557748794556,1.3439713716506958,0.9558193683624268,1.314790964126587,0.9007885456085205,-1.0,-1.0,0.049943581223487854,0.18786412477493286,107.28311777016151,-1.0,0.0,0.6558268666267395,1
1.0,1.0,1.0,1.0,0.8005143404006958,0.5574994087219238,0.7854918241500854,0.7484992742538452,0.7600864171981812,0.656944215297699,0.7163605690002441,0.6289512515068054,0.9669227004051208,0.907073438167572,0.9487773776054382,1.2178378105163574,0.9180907607078552,1.0688741207122803,0.8652753233909607,1.023328423500061,0.19158972799777985,0.5984827280044556,0.051918741315603256,0.11456219851970673,79.49645647528068,142.3677916710802,0.04214000701904297,1.41567063331604,1
0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0044033527374268,-1.1559171676635742,-2.0044033527374268,-1.1559171676635742,-2.0044033527374268,-1.1559171676635742,-2.0044033527374268,-1.1559171676635742,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.6430963277816772,1
1.0,0.0,0.0,0.0,0.12614992260932922,0.5193334817886353,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9357182383537292,0.7618783116340637,-7.41750955581665,-1.4670310020446777,-7.41750955581665,-1.4670310020446777,-7.41750955581665,-1.4670310020446777,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.0106754302978516,2
0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.36496639251709,-1.1642615795135498,-2.36496639251709,-1.1642615795135498,-2.36496639251709,-1.1642615795135498,-2.36496639251709,-1.1642615795135498,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.47475239634513855,2
0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.7859307527542114,-1.1203622817993164,-1.7859307527542114,-1.1203622817993164,-1.7859307527542114,-1.1203622817993164,-1.7859307527542114,-1.1203622817993164,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.43181881308555603,2
1.0,0.0,0.0,0.0,0.35336834192276,0.822727382183075,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6249192357063293,0.9554492831230164,-1.768464207649231,-1.161319375038147,-1.768464207649231,-1.161319375038147,-1.768464207649231,-1.161319375038147,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.45569169521331787,1
1.0,1.0,1.0,1.0,0.36885350942611694,0.12316939979791641,0.5233908891677856,0.11275534331798553,0.4387285113334656,0.1374206244945526,0.453803151845932,0.18883614242076874,0.714704692363739,0.9504068493843079,1.0141422748565674,0.8700492978096008,0.8500971794128418,1.0603729486465454,0.8793063759803772,1.4571083784103394,0.15488788485527039,0.3280302882194519,0.053579848259687424,0.20727954804897308,117.86828852510565,152.22964785627403,0.025139160454273224,0.5474462509155273,1
1.0,1.0,1.0,1.0,0.3860301077365875,0.8441129922866821,0.2624465823173523,0.8250433206558228,0.32266154885292053,0.8124068379402161,0.3333839476108551,0.7613241672515869,1.1166495084762573,1.0088597536087036,0.7591658234596252,0.9860681891441345,0.9333465695381165,0.9709653854370117,0.9643626809120178,0.9099128842353821,0.12504614889621735,0.4030201733112335,0.052195873111486435,0.1747254580259323,104.72642207250593,141.5672412410397,0.012195471674203873,0.9628008008003235,1
0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.1325006484985352,-1.23909330368042,-1.1325006484985352,-1.23909330368042,-1.1325006484985352,-1.23909330368042,-1.1325006484985352,-1.23909330368042,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.6474376916885376,2
1.0,1.0,1.0,1.0,0.814000129699707,0.5569294095039368,0.8513156771659851,0.4636535048484802,0.8021556735038757,0.48790329694747925,0.7686988115310669,0.47490817308425903,0.9530360698699951,1.005874752998352,0.99672532081604,0.8374083638191223,0.9391685128211975,0.8812060952186584,0.8999969959259033,0.8577354550361633,0.1004631519317627,0.3494361639022827,0.03589198738336563,0.11741866171360016,120.96365927623407,106.51955942821118,0.019651032984256744,1.0632158517837524,1
0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2
